,program_quality,resources_teaching,digital_assessment
0,1.01268275340976,1.014166465545455,0.8687903148580944
1,0.5935572025396756,0.03524248323594697,0.17105232425344202
2,0.3137233037270161,-0.384598072211714,0.7301130987700055
3,0.7335222454082134,1.1535579239932832,1.1495482969824622
4,1.01268275340976,0.45493445164996604,0.7295133495356505
5,-0.6639349073159568,-0.663686093858183,-0.38901300327389104
6,0.5928838117285626,0.03509389620230509,0.3109290388102412
7,0.8726888462298773,1.0134076690101879,1.1495482969824622
8,-1.0834260179029427,-0.24490150901307306,-1.087002132131236
9,-0.10512328036020147,0.1750876334682297,0.591687020934609
10,-0.6637521274575061,-0.6635295761410122,-0.24728084821927493
11,-2.3411970945414415,-2.0613867303292723,-2.0660003813656407
12,0.872198235277215,1.0137127737610006,0.7292622112829582
13,0.872198235277215,0.873562518777905,0.31203106454998103
14,-1.0833971535915976,-0.8036798311241076,-1.0850492189044487
15,1.0121921424570977,0.873562518777905,0.7312151245097455
16,-0.10561389131286375,0.45448075986551145,0.3098270130705013
17,-0.8034382035431772,-1.2236769042889395,-0.5263370553695478
18,-2.340706483588779,-2.0609330385448175,-2.2045239319300083
19,0.45420782185956105,0.3147841966668706,0.03127308242561321
20,0.17403722764134508,0.1750876334682297,0.1696991602610098
21,-1.9215520684073504,-0.9436814990735612,-1.6454631574134444
22,-0.38410100850329726,-0.5239895306595422,-0.6678180721714716
23,-1.9218887638129065,-2.2022957818476345,-2.4835801390802805
24,0.5935283382283307,0.7331071590439969,1.1495482969824622
25,0.31403113482122774,0.45523955640077873,0.591687020934609
26,0.7330316344555511,1.0137127737610006,0.5910872717002539
27,-2.200712576408897,-2.2007781887771003,-1.924268226311025
28,-2.061545975587233,-1.6419998666660658,-1.644612269926397
29,0.31387721927412193,0.5940208053469814,0.5913384099529463
30,-0.8034382035431772,-1.083526649305844,-0.9474740285560996
31,-2.061545975587233,-2.4815323905277458,-2.0641449408678243
32,0.593374422681225,1.0137127737610006,0.7314662627624378
33,1.0121921424570977,0.8740162105623597,1.1495482969824622
34,0.733185550002657,0.4537219633302441,0.7295133495356505
35,-0.6640888228630626,-0.6633809891073703,-0.6681666831531343
36,-1.0835799334500482,-1.6424535584505204,-1.784140373501533
37,1.01268275340976,1.1535579239932832,1.010020193407326
38,0.17471061845245806,0.5935671135625269,0.7292622112829582
39,1.1521860496369802,0.8732574140270924,0.8709943663375742
40,0.872871626088328,1.0137127737610006,0.730364237022698
41,0.7326949390499946,0.1755413252526843,0.17055004774805727
42,0.872871626088328,0.5932620088117141,0.45130802987242513
43,0.45353443104844815,0.17539273821904242,0.7292622112829582
44,0.31338660832145965,0.734171060330077,0.17190321174048953
45,-0.2452711030871899,-0.8039849358749204,0.030673333191258107
46,-0.5240949156831799,-0.8039849358749204,-0.9463720028163597
47,-2.340706483588779,-1.6423049714168785,-2.3443031737578366
48,-2.6202036869958825,-1.9215415800969895,-2.3434522862707894
49,0.45405390631245524,0.03524248323594697,0.17080118600074964
50,-0.9442594170812786,-0.24323532890889668,-0.3879109775341512
51,-1.3627404414515947,-1.2238254913225812,-1.2254282099666325
52,-0.9435860262701656,-0.8035312440904658,-0.6656140206919918
53,0.3143678302267842,0.4546293468991533,0.45045714238537765
54,0.5938650336338872,0.45538814343442063,0.31228220280267344
55,0.4532265999542365,0.17463394168377513,0.589985245960514
56,0.17388331209423924,0.3140254001316033,0.4515591681251175
57,-0.5244316110887365,-0.5242946354103548,-0.8081970632336556
58,-0.10592172240707537,0.036001279771214235,0.1721543499931819
59,0.8725349306827714,0.8743213153131724,0.8704920898321895
60,0.45304382009578587,0.45538814343442063,0.8704920898321895
61,-1.3628943569987004,-1.2226130030028592,-1.0859001063914961
62,0.872871626088328,0.7334122637948096,0.7314662627624378
63,0.17354661668868282,0.3155429932021379,0.31253334105536584
64,0.31387721927412193,0.1750876334682297,0.03127308242561321
65,-0.6640888228630626,-1.083221544555031,-1.2260279592009877
66,0.45387112645400457,0.3147841966668706,0.1730052374802294
67,0.8731794571825395,1.014166465545455,1.1495482969824622
68,0.7335222454082134,1.0137127737610006,1.010020193407326
69,-0.38477439931441026,-0.6641397856426375,0.172754099227537
70,-2.0612092801816764,-1.5021547164337832,-2.2039241826956526
71,0.7328777189084453,0.4546293468991533,-0.10775274464413845
72,0.7336761609553192,0.7349298568653442,0.7309639862570531
73,-1.922225459218463,-2.4810786987432913,-2.0643960791205163
74,-1.3627404414515947,-0.6618633960368357,-0.24728084821927493
75,0.733185550002657,0.5947796018822488,0.7312151245097455
76,0.7332144143140018,0.4546293468991533,0.3105804278285784
77,-0.9437399418172715,-1.2218542064675921,-1.7844889844831962
78,-2.341043178994336,-1.9207827835617222,-1.5048330280985682
79,-2.480700390768662,-2.620923848975574,-2.4827292515932333
80,1.1521860496369802,1.0137127737610006,1.1495482969824622
81,1.0121921424570977,0.8732574140270924,0.7314662627624378
82,0.5935283382283307,0.03509389620230509,-0.38740870102876646
83,0.593374422681225,0.45493445164996604,0.4498573931510225
84,1.0121921424570977,0.45523955640077873,0.8698923405978344
85,-0.2452711030871899,-0.8042900406257332,-0.8073461757466079
86,-0.9434321107230599,-0.5247483271948095,-0.8073461757466079
87,-1.6423915604058037,-1.6419998666660658,-1.7855910102229362
88,0.7332144143140018,0.8732574140270924,1.0091693059202784
89,-0.24560779849274642,-0.8035312440904658,-1.0873507431128988
90,0.8730255416354339,0.8738676235287177,0.45130802987242513
91,0.034716711272575404,-0.24429923019497665,-0.38680895179441127
92,0.872198235277215,0.7349298568653442,0.8709943663375742
93,0.8725349306827714,1.0137127737610006,0.7314662627624378
94,0.5930377272756685,0.7337173685456224,1.1495482969824622
95,0.17388331209423924,0.4534168585794314,0.03237510816535308
96,-0.2452711030871899,-0.9436814990735612,-0.8068438992412234
97,1.0125288378626542,0.734171060330077,0.45045714238537765
98,1.1521860496369802,1.0134076690101879,1.1495482969824622
99,0.8730255416354339,0.45614693996968786,0.5913384099529463
100,-0.24493440768163344,0.1750876334682297,0.45070828063807
101,0.03487062681968119,-0.5238409436259003,0.16995029851370216
102,-2.0610553646345706,-2.062450631615352,-1.6454631574134444
103,0.7325410235028887,0.3147841966668706,0.03237510816535308
104,0.45288990454868006,0.3140254001316033,0.7306153752753904
105,-0.6644255182686192,-0.9436814990735612,-0.9450188388239273
106,1.0125288378626542,1.1535579239932832,0.869641202345142
107,-0.9444133326283844,-1.3620044614506877,-1.5059350538383078
108,-0.10561389131286375,0.03509389620230509,-0.10935704688926308
109,-1.5019070422732588,-0.8024673428043857,-0.6667160464317317
110,0.17403722764134508,0.7338659555792643,0.5897341077078216
111,0.45402504200111043,0.8740162105623597,0.8687903148580944
112,-0.8040827300429453,-0.6638346808918248,-1.3647051752890769
113,-0.6639349073159568,0.034788791451492405,-0.6675669339187792
114,-0.5249222220413988,-0.9433763943227484,-0.6653628824392994
115,1.0125288378626542,1.0134076690101879,1.010020193407326
116,-1.0832432380444919,-1.5036723095043174,-1.3666580885158641
117,0.3137233037270161,0.734171060330077,0.31253334105536584
118,-1.0829354069502801,-0.8027724475551985,-0.5263370553695478
119,-1.3632310524042572,-0.8035312440904658,-1.2234752967398452
120,1.1521860496369802,1.1535579239932832,0.8709943663375742
121,-2.0609014490874644,-2.0618404221137268,-2.064898355625901
